"",".id","PartID","Subject","trialNum","soundfile","leftprompt","rightprompt","response","keyResp","keyRT","Time"
"1682","1_PhonWords_2016_Jul_11_1244.txt","4828",1,44,"dath-4.wav","T","D","D","m",1.83799093124,195.077320091
"1683","1_PhonWords_2016_Jul_11_1244.txt","4828",1,45,"dath-5.wav","T","D","D","m",1.81445048284,197.145837127
"1684","1_PhonWords_2016_Jul_11_1244.txt","4828",1,46,"dath-3.wav","T","D","D","m",1.70594319352,199.111228524
"1685","1_PhonWords_2016_Jul_11_1244.txt","4828",1,47,"dath-1.wav","T","D","D","m",1.20449629019,200.577307738
"1686","1_PhonWords_2016_Jul_11_1244.txt","4828",1,48,"dath-2.wav","T","D","D","m",2.08236192074,202.922179299
"1687","1_PhonWords_2016_Jul_11_1244.txt","4828",1,49,"dath-7.wav","T","D","D","m",1.75347870658,204.939445209
"1688","1_PhonWords_2016_Jul_11_1244.txt","4828",1,50,"dash-1.wav","D","T","D","z",1.91754723201,208.146199755
"1689","1_PhonWords_2016_Jul_11_1244.txt","4828",1,51,"dash-3.wav","D","T","D","z",3.91322913906,212.318728094
"1690","1_PhonWords_2016_Jul_11_1244.txt","4828",1,52,"dash-5.wav","D","T","D","z",2.02863777475,214.611375058
"1691","1_PhonWords_2016_Jul_11_1244.txt","4828",1,53,"dash-2.wav","D","T","D","z",1.87192445155,216.749710638
"1692","1_PhonWords_2016_Jul_11_1244.txt","4828",1,54,"dash-6.wav","D","T","D","z",1.22956441622,218.232632695
"1693","1_PhonWords_2016_Jul_11_1244.txt","4828",1,55,"dash-7.wav","D","T","D","z",1.7466043483,220.232520181
"1694","1_PhonWords_2016_Jul_11_1244.txt","4828",1,56,"dash-4.wav","D","T","D","z",1.73062702431,222.215202576
"1695","1_PhonWords_2016_Jul_11_1244.txt","4828",1,57,"giss-2.wav","K","G","K","z",2.81727548863,226.318574148
"1696","1_PhonWords_2016_Jul_11_1244.txt","4828",1,58,"giss-4.wav","K","G","K","z",2.02043947997,228.594567946
"1697","1_PhonWords_2016_Jul_11_1244.txt","4828",1,59,"giss-1.wav","K","G","K","z",1.82434408506,230.680403346
"1698","1_PhonWords_2016_Jul_11_1244.txt","4828",1,60,"giss-6.wav","K","G","K","z",1.97045299306,232.90535052
"1699","1_PhonWords_2016_Jul_11_1244.txt","4828",1,61,"giss-7.wav","K","G","K","z",1.56151780963,234.732527213
"1700","1_PhonWords_2016_Jul_11_1244.txt","4828",1,62,"giss-3.wav","K","G","K","z",2.45426679647,237.43935075
"1701","1_PhonWords_2016_Jul_11_1244.txt","4828",1,63,"giss-5.wav","K","G","K","z",1.61939393892,239.318779029
"1702","1_PhonWords_2016_Jul_11_1244.txt","4828",1,64,"gith-5.wav","G","K","G","z",3.84844862251,244.456674818
"1703","1_PhonWords_2016_Jul_11_1244.txt","4828",1,65,"gith-6.wav","G","K","K","m",2.66587463615,247.388331494
"1704","1_PhonWords_2016_Jul_11_1244.txt","4828",1,66,"gith-7.wav","G","K","K","m",1.6942048989,249.335835116
"1705","1_PhonWords_2016_Jul_11_1244.txt","4828",1,67,"gith-1.wav","G","K","K","m",1.3226288216,250.92218386
"1706","1_PhonWords_2016_Jul_11_1244.txt","4828",1,68,"gith-4.wav","G","K","G","z",1.44024097698,252.628821902
"1707","1_PhonWords_2016_Jul_11_1244.txt","4828",1,69,"gith-2.wav","G","K","G","z",2.63745390647,255.525617961
"1708","1_PhonWords_2016_Jul_11_1244.txt","4828",1,70,"gith-3.wav","G","K","G","z",1.41268234537,257.19805108
"1709","1_PhonWords_2016_Jul_11_1244.txt","4828",1,71,"dask-5.wav","T","D","T","z",1.74570956035,260.232527023
"1710","1_PhonWords_2016_Jul_11_1244.txt","4828",1,72,"dask-2.wav","T","D","T","z",2.15347969485,262.646296494
"1711","1_PhonWords_2016_Jul_11_1244.txt","4828",1,73,"dask-6.wav","T","D","T","z",1.41982772481,264.318709088
"1712","1_PhonWords_2016_Jul_11_1244.txt","4828",1,74,"dask-3.wav","T","D","T","z",2.45135512471,267.02561473
"1713","1_PhonWords_2016_Jul_11_1244.txt","4828",1,75,"dask-1.wav","T","D","D","m",3.37633168115,270.663539597
"1714","1_PhonWords_2016_Jul_11_1244.txt","4828",1,76,"dask-7.wav","T","D","T","z",1.19439324515,272.111831385
"1715","1_PhonWords_2016_Jul_11_1244.txt","4828",1,77,"dask-4.wav","T","D","T","z",1.58602678811,273.956656002
"1716","1_PhonWords_2016_Jul_11_1244.txt","4828",1,78,"gift-5.wav","G","K","G","z",1.7866873499,277.042939937
"1717","1_PhonWords_2016_Jul_11_1244.txt","4828",1,79,"gift-1.wav","G","K","G","z",1.72681942419,279.025605987
"1718","1_PhonWords_2016_Jul_11_1244.txt","4828",1,80,"gift-4.wav","G","K","G","z",1.74408533401,281.025642098
"1719","1_PhonWords_2016_Jul_11_1244.txt","4828",1,81,"gift-6.wav","G","K","G","z",1.70406429097,282.991104197
"1720","1_PhonWords_2016_Jul_11_1244.txt","4828",1,82,"gift-7.wav","G","K","G","z",2.83455356199,286.077537896
"1721","1_PhonWords_2016_Jul_11_1244.txt","4828",1,83,"gift-2.wav","G","K","G","z",1.71599530336,288.06008193
"1722","1_PhonWords_2016_Jul_11_1244.txt","4828",1,84,"gift-3.wav","G","K","G","z",1.8614162053,290.180745639
"1723","1_PhonWords_2016_Jul_11_1244.txt","4828",1,85,"dask-1.wav","T","D","D","m",2.56254601746,294.042857833
"1724","1_PhonWords_2016_Jul_11_1244.txt","4828",1,86,"dask-5.wav","T","D","T","z",1.44648776739,295.749361694
"1725","1_PhonWords_2016_Jul_11_1244.txt","4828",1,87,"dask-4.wav","T","D","T","z",2.21189292497,298.216164264
"1726","1_PhonWords_2016_Jul_11_1244.txt","4828",1,88,"dask-3.wav","T","D","T","z",1.80901941669,300.28404803
"1727","1_PhonWords_2016_Jul_11_1244.txt","4828",1,89,"dask-2.wav","T","D","T","z",1.84507207153,302.387645009
"1728","1_PhonWords_2016_Jul_11_1244.txt","4828",1,90,"dask-7.wav","T","D","T","z",1.97340077569,304.612232975
"1729","1_PhonWords_2016_Jul_11_1244.txt","4828",1,91,"dask-6.wav","T","D","T","z",2.06075511128,306.939423162
"1730","1_PhonWords_2016_Jul_11_1244.txt","4828",1,92,"dath-1.wav","D","T","T","m",2.25927753292,310.490985791
"1731","1_PhonWords_2016_Jul_11_1244.txt","4828",1,93,"dath-2.wav","D","T","T","m",2.19788002921,312.956259543
"1732","1_PhonWords_2016_Jul_11_1244.txt","4828",1,94,"dath-5.wav","D","T","T","m",1.27656244824,314.491168626
"1733","1_PhonWords_2016_Jul_11_1244.txt","4828",1,95,"dath-6.wav","D","T","D","z",1.38166087691,316.128720602
"1734","1_PhonWords_2016_Jul_11_1244.txt","4828",1,96,"dath-7.wav","D","T","D","z",1.52002306527,317.904946839
"1735","1_PhonWords_2016_Jul_11_1244.txt","4828",1,97,"dath-3.wav","D","T","D","z",1.48773505772,319.64618208
"1736","1_PhonWords_2016_Jul_11_1244.txt","4828",1,98,"dath-4.wav","D","T","D","z",1.49850596266,321.404962614
"1737","1_PhonWords_2016_Jul_11_1244.txt","4828",1,99,"gith-1.wav","K","G","G","m",2.00931734976,324.715147269
"1738","1_PhonWords_2016_Jul_11_1244.txt","4828",1,100,"gith-6.wav","K","G","G","m",1.54133794736,326.50798296
"1739","1_PhonWords_2016_Jul_11_1244.txt","4828",1,101,"gith-3.wav","K","G","G","m",2.32448453712,329.094562434
"1740","1_PhonWords_2016_Jul_11_1244.txt","4828",1,102,"gith-2.wav","K","G","G","m",1.18987255159,330.542923402
"1741","1_PhonWords_2016_Jul_11_1244.txt","4828",1,103,"gith-4.wav","K","G","G","m",1.20149415138,332.007961864
"1742","1_PhonWords_2016_Jul_11_1244.txt","4828",1,104,"gith-7.wav","K","G","G","m",2.51235616964,334.784030735
"1743","1_PhonWords_2016_Jul_11_1244.txt","4828",1,105,"gith-5.wav","K","G","G","m",2.96022260981,338.008075518
"1744","1_PhonWords_2016_Jul_11_1244.txt","4828",1,106,"gift-7.wav","G","K","G","z",1.91724314098,341.215299885
"1745","1_PhonWords_2016_Jul_11_1244.txt","4828",1,107,"gift-6.wav","G","K","G","z",1.99278391933,343.473890552
"1746","1_PhonWords_2016_Jul_11_1244.txt","4828",1,108,"gift-3.wav","G","K","G","z",1.71010924096,345.43928195
"1747","1_PhonWords_2016_Jul_11_1244.txt","4828",1,109,"gift-2.wav","G","K","G","z",1.29674231063,346.991201506
"1748","1_PhonWords_2016_Jul_11_1244.txt","4828",1,110,"gift-4.wav","G","K","G","z",2.86470913119,350.111772087
"1749","1_PhonWords_2016_Jul_11_1244.txt","4828",1,111,"gift-1.wav","G","K","G","z",2.07211215177,352.439451861
"1750","1_PhonWords_2016_Jul_11_1244.txt","4828",1,112,"gift-5.wav","G","K","G","z",1.72835622448,354.422245249
"1751","1_PhonWords_2016_Jul_11_1244.txt","4828",1,113,"giss-5.wav","G","K","K","m",1.54307848855,357.266964194
"1752","1_PhonWords_2016_Jul_11_1244.txt","4828",1,114,"giss-7.wav","G","K","K","m",1.66077807022,359.1805495
"1753","1_PhonWords_2016_Jul_11_1244.txt","4828",1,115,"giss-1.wav","G","K","K","m",1.30714526551,360.749797684
"1754","1_PhonWords_2016_Jul_11_1244.txt","4828",1,116,"giss-2.wav","G","K","G","z",2.24182232644,363.25041898
"1755","1_PhonWords_2016_Jul_11_1244.txt","4828",1,117,"giss-6.wav","G","K","K","m",1.24510080798,364.749809468
"1756","1_PhonWords_2016_Jul_11_1244.txt","4828",1,118,"giss-4.wav","G","K","K","m",1.92969224835,366.939506027
"1757","1_PhonWords_2016_Jul_11_1244.txt","4828",1,119,"giss-3.wav","G","K","K","m",1.61196157348,368.818533285
"1758","1_PhonWords_2016_Jul_11_1244.txt","4828",1,120,"dash-4.wav","T","D","D","m",1.72210335219,371.836061093
"1759","1_PhonWords_2016_Jul_11_1244.txt","4828",1,121,"dash-6.wav","T","D","D","m",1.73928829771,373.836055772
"1760","1_PhonWords_2016_Jul_11_1244.txt","4828",1,122,"dash-1.wav","T","D","D","m",1.70721049292,375.801572987
"1761","1_PhonWords_2016_Jul_11_1244.txt","4828",1,123,"dash-7.wav","T","D","D","m",1.52568676113,377.595109988
"1762","1_PhonWords_2016_Jul_11_1244.txt","4828",1,124,"dash-5.wav","T","D","D","m",2.6440302555,380.491565845
"1763","1_PhonWords_2016_Jul_11_1244.txt","4828",1,125,"dash-2.wav","T","D","D","m",2.59553381463,383.353287281
"1764","1_PhonWords_2016_Jul_11_1244.txt","4828",1,126,"dash-3.wav","T","D","D","m",2.06978509505,385.680899395
"1765","1_PhonWords_2016_Jul_13_1346.txt","4767",1,1,"dath-5.wav","D","T","T","m",1.81154565304,189.917053464
"1766","1_PhonWords_2016_Jul_13_1346.txt","4767",1,2,"dath-3.wav","D","T","T","m",1.63841369376,191.813614612
"1767","1_PhonWords_2016_Jul_13_1346.txt","4767",1,3,"dath-2.wav","D","T","D","z",1.86178947706,193.935206559
"1768","1_PhonWords_2016_Jul_13_1346.txt","4767",1,4,"dath-7.wav","D","T","","",0,200.589489625
"1769","1_PhonWords_2016_Jul_13_1346.txt","4767",1,5,"dath-6.wav","D","T","T","m",1.66978638747,202.520536979
"1770","1_PhonWords_2016_Jul_13_1346.txt","4767",1,6,"dath-1.wav","D","T","D","z",1.86671119067,204.641188905
"1771","1_PhonWords_2016_Jul_13_1346.txt","4767",1,7,"dath-4.wav","D","T","","",0,211.279063597
"1772","1_PhonWords_2016_Jul_13_1346.txt","4767",1,8,"gith-2.wav","K","G","G","m",1.71337289806,214.279103129
"1773","1_PhonWords_2016_Jul_13_1346.txt","4767",1,9,"gith-5.wav","K","G","G","m",2.14777266607,216.692929237
"1774","1_PhonWords_2016_Jul_13_1346.txt","4767",1,10,"gith-4.wav","K","G","G","m",1.99793484155,218.951541571
"1775","1_PhonWords_2016_Jul_13_1346.txt","4767",1,11,"gith-1.wav","K","G","G","m",1.96317647432,221.175747902
"1776","1_PhonWords_2016_Jul_13_1346.txt","4767",1,12,"gith-3.wav","K","G","G","m",1.55500874075,222.986082133
"1777","1_PhonWords_2016_Jul_13_1346.txt","4767",1,13,"gith-6.wav","K","G","K","z",1.59257348836,224.830834909
"1778","1_PhonWords_2016_Jul_13_1346.txt","4767",1,14,"gith-7.wav","K","G","K","z",1.6838065054,226.779153114
"1779","1_PhonWords_2016_Jul_13_1346.txt","4767",1,15,"dash-4.wav","T","D","D","m",1.51704563375,229.589436409
"1780","1_PhonWords_2016_Jul_13_1346.txt","4767",1,16,"dash-2.wav","T","D","D","m",1.56503158179,231.417109911
"1781","1_PhonWords_2016_Jul_13_1346.txt","4767",1,17,"dash-7.wav","T","D","T","z",6.01723398024,237.692981312
"1782","1_PhonWords_2016_Jul_13_1346.txt","4767",1,18,"dash-1.wav","T","D","D","m",1.57325610437,239.520533558
"1783","1_PhonWords_2016_Jul_13_1346.txt","4767",1,19,"dash-6.wav","T","D","T","z",2.80969982035,242.589528397
"1784","1_PhonWords_2016_Jul_13_1346.txt","4767",1,20,"dash-3.wav","T","D","D","m",1.64462589391,244.486621324
"1785","1_PhonWords_2016_Jul_13_1346.txt","4767",1,21,"dash-5.wav","T","D","T","z",1.53953240672,246.279115293
"1786","1_PhonWords_2016_Jul_13_1346.txt","4767",1,22,"gift-4.wav","K","G","G","m",1.5924864423,249.158426116
"1787","1_PhonWords_2016_Jul_13_1346.txt","4767",1,23,"gift-2.wav","K","G","G","m",1.63562213792,251.055042381
"1788","1_PhonWords_2016_Jul_13_1346.txt","4767",1,24,"gift-1.wav","K","G","G","m",1.5948716565,252.917087674
"1789","1_PhonWords_2016_Jul_13_1346.txt","4767",1,25,"gift-3.wav","K","G","G","m",1.62081328395,254.796377591
"1790","1_PhonWords_2016_Jul_13_1346.txt","4767",1,26,"gift-5.wav","K","G","G","m",1.6375219468,256.692937979
"1791","1_PhonWords_2016_Jul_13_1346.txt","4767",1,27,"gift-7.wav","K","G","K","z",1.63683432096,258.589396877
"1792","1_PhonWords_2016_Jul_13_1346.txt","4767",1,28,"gift-6.wav","K","G","K","z",1.63639757026,260.486013902
"1793","1_PhonWords_2016_Jul_13_1346.txt","4767",1,29,"dask-3.wav","T","D","T","z",2.04915859911,263.830867218
"1794","1_PhonWords_2016_Jul_13_1346.txt","4767",1,30,"dask-5.wav","T","D","T","z",1.61078854231,265.692966488
"1795","1_PhonWords_2016_Jul_13_1346.txt","4767",1,31,"dask-4.wav","T","D","T","z",1.42858098575,267.382588355
"1796","1_PhonWords_2016_Jul_13_1346.txt","4767",1,32,"dask-1.wav","T","D","D","m",1.5869888562,269.227402709
"1797","1_PhonWords_2016_Jul_13_1346.txt","4767",1,33,"dask-2.wav","T","D","D","m",1.50208891544,270.986025496
"1798","1_PhonWords_2016_Jul_13_1346.txt","4767",1,34,"dask-6.wav","T","D","T","z",1.24740619841,272.486019604
"1799","1_PhonWords_2016_Jul_13_1346.txt","4767",1,35,"dask-7.wav","T","D","T","z",1.37946571957,274.124004529
"1800","1_PhonWords_2016_Jul_13_1346.txt","4767",1,36,"giss-5.wav","G","K","K","m",1.35487007524,276.779165658
"1801","1_PhonWords_2016_Jul_13_1346.txt","4767",1,37,"giss-3.wav","G","K","G","z",1.90213589754,278.934360806
"1802","1_PhonWords_2016_Jul_13_1346.txt","4767",1,38,"giss-4.wav","G","K","G","z",1.6429172823,280.830931838
"1803","1_PhonWords_2016_Jul_13_1346.txt","4767",1,39,"giss-6.wav","G","K","K","m",2.01819148683,283.106734058
"1804","1_PhonWords_2016_Jul_13_1346.txt","4767",1,40,"giss-1.wav","G","K","G","z",1.63843460009,285.003319534
"1805","1_PhonWords_2016_Jul_13_1346.txt","4767",1,41,"giss-7.wav","G","K","K","m",1.57377990126,286.830856195
"1806","1_PhonWords_2016_Jul_13_1346.txt","4767",1,42,"giss-2.wav","G","K","G","z",1.65816022642,288.744685914
"1807","1_PhonWords_2016_Jul_13_1346.txt","4767",1,43,"gith-5.wav","K","G","G","m",1.677867227,291.710214152
"1808","1_PhonWords_2016_Jul_13_1346.txt","4767",1,44,"gith-1.wav","K","G","G","m",1.73866415082,293.71023886
"1809","1_PhonWords_2016_Jul_13_1346.txt","4767",1,45,"gith-6.wav","K","G","K","z",2.57057098032,296.537775141
"1810","1_PhonWords_2016_Jul_13_1346.txt","4767",1,46,"gith-2.wav","K","G","G","m",1.76700695721,298.555136079
"1811","1_PhonWords_2016_Jul_13_1346.txt","4767",1,47,"gith-4.wav","K","G","G","m",1.67759962683,300.486090685
"1812","1_PhonWords_2016_Jul_13_1346.txt","4767",1,48,"gith-3.wav","K","G","G","m",1.89058994048,302.641244021
"1813","1_PhonWords_2016_Jul_13_1346.txt","4767",1,49,"gith-7.wav","K","G","K","z",1.72734664206,304.623965568
"1814","1_PhonWords_2016_Jul_13_1346.txt","4767",1,50,"gift-5.wav","K","G","G","m",1.88613462646,307.796360486
"1815","1_PhonWords_2016_Jul_13_1346.txt","4767",1,51,"gift-3.wav","K","G","G","m",1.60416733986,309.659197177
"1816","1_PhonWords_2016_Jul_13_1346.txt","4767",1,52,"gift-7.wav","K","G","K","z",1.67721913289,311.589516613
"1817","1_PhonWords_2016_Jul_13_1346.txt","4767",1,53,"gift-6.wav","K","G","K","z",1.66696898383,313.520575751
"1818","1_PhonWords_2016_Jul_13_1346.txt","4767",1,54,"gift-1.wav","K","G","K","z",1.75980798178,315.537796427
"1819","1_PhonWords_2016_Jul_13_1346.txt","4767",1,55,"gift-4.wav","K","G","G","m",1.63054989919,317.434358336
"1820","1_PhonWords_2016_Jul_13_1346.txt","4767",1,56,"gift-2.wav","K","G","G","m",1.68594350526,319.382721394
"1821","1_PhonWords_2016_Jul_13_1346.txt","4767",1,57,"dash-6.wav","D","T","T","m",1.48705199314,322.158455765
"1822","1_PhonWords_2016_Jul_13_1346.txt","4767",1,58,"dash-7.wav","D","T","T","m",2.11363844573,324.537863327
"1823","1_PhonWords_2016_Jul_13_1346.txt","4767",1,59,"dash-5.wav","D","T","T","m",2.07017129078,326.865411201
"1824","1_PhonWords_2016_Jul_13_1346.txt","4767",1,60,"dash-3.wav","D","T","D","z",1.67051544564,328.796427386
"1825","1_PhonWords_2016_Jul_13_1346.txt","4767",1,61,"dash-2.wav","D","T","D","z",1.5555656075,330.606742611
"1826","1_PhonWords_2016_Jul_13_1346.txt","4767",1,62,"dash-4.wav","D","T","D","z",1.77716815972,332.641230337
"1827","1_PhonWords_2016_Jul_13_1346.txt","4767",1,63,"dash-1.wav","D","T","D","z",1.67081421521,334.572298217
"1828","1_PhonWords_2016_Jul_13_1346.txt","4767",1,64,"dath-3.wav","T","D","D","m",2.69701850123,338.554947922
"1829","1_PhonWords_2016_Jul_13_1346.txt","4767",1,65,"dath-6.wav","T","D","T","z",2.62871737056,341.434275851
"1830","1_PhonWords_2016_Jul_13_1346.txt","4767",1,66,"dath-1.wav","T","D","D","m",2.73332203121,344.434396727
"1831","1_PhonWords_2016_Jul_13_1346.txt","4767",1,67,"dath-5.wav","T","D","T","z",1.70120887598,346.399853124
"1832","1_PhonWords_2016_Jul_13_1346.txt","4767",1,68,"dath-7.wav","T","D","T","z",4.3676088294,351.020517023
"1833","1_PhonWords_2016_Jul_13_1346.txt","4767",1,69,"dath-4.wav","T","D","T","z",3.34683408902,354.623977351
"1834","1_PhonWords_2016_Jul_13_1346.txt","4767",1,70,"dath-2.wav","T","D","D","m",1.83930270397,356.727470939
"1835","1_PhonWords_2016_Jul_13_1346.txt","4767",1,71,"dask-4.wav","T","D","T","z",1.58941930393,359.606748693
"1836","1_PhonWords_2016_Jul_13_1346.txt","4767",1,72,"dask-6.wav","T","D","T","z",1.568452226,361.434335529
"1837","1_PhonWords_2016_Jul_13_1346.txt","4767",1,73,"dask-5.wav","T","D","T","z",1.77275237755,363.468870009
"1838","1_PhonWords_2016_Jul_13_1346.txt","4767",1,74,"dask-1.wav","T","D","D","m",1.5941950538,365.313745942
"1839","1_PhonWords_2016_Jul_13_1346.txt","4767",1,75,"dask-2.wav","T","D","D","m",1.58930450946,367.158423075
"1840","1_PhonWords_2016_Jul_13_1346.txt","4767",1,76,"dask-7.wav","T","D","D","m",1.51259146014,368.934333818
"1841","1_PhonWords_2016_Jul_13_1346.txt","4767",1,77,"dask-3.wav","T","D","D","m",1.5605945132,370.761994776
"1842","1_PhonWords_2016_Jul_13_1346.txt","4767",1,78,"giss-1.wav","K","G","G","m",2.75444647635,374.814467588
"1843","1_PhonWords_2016_Jul_13_1346.txt","4767",1,79,"giss-6.wav","K","G","K","z",1.86438489414,376.934358145
"1844","1_PhonWords_2016_Jul_13_1346.txt","4767",1,80,"giss-2.wav","K","G","G","m",1.88032496686,379.072274841
"1845","1_PhonWords_2016_Jul_13_1346.txt","4767",1,81,"giss-7.wav","K","G","K","z",1.6705017616,381.003318774
"1846","1_PhonWords_2016_Jul_13_1346.txt","4767",1,82,"giss-5.wav","K","G","K","z",1.69940979732,382.968896047
"1847","1_PhonWords_2016_Jul_13_1346.txt","4767",1,83,"giss-4.wav","K","G","K","z",2.26167491067,385.486048873
"1848","1_PhonWords_2016_Jul_13_1346.txt","4767",1,84,"giss-3.wav","K","G","G","m",1.7524649431,387.503379782
"1849","1_PhonWords_2016_Jul_13_1346.txt","4767",1,85,"gith-1.wav","G","K","G","z",2.10068074579,390.899882583
"1850","1_PhonWords_2016_Jul_13_1346.txt","4767",1,86,"gith-6.wav","G","K","G","z",4.52247403911,395.675764057
"1851","1_PhonWords_2016_Jul_13_1346.txt","4767",1,87,"gith-4.wav","G","K","G","z",2.39459386922,398.330903519
"1852","1_PhonWords_2016_Jul_13_1346.txt","4767",1,88,"gith-5.wav","G","K","G","z",2.39523740206,400.986091636
"1853","1_PhonWords_2016_Jul_13_1346.txt","4767",1,89,"gith-3.wav","G","K","K","m",1.70805776666,402.951635839
"1854","1_PhonWords_2016_Jul_13_1346.txt","4767",1,90,"gith-7.wav","G","K","K","m",2.00651020929,405.210251974
"1855","1_PhonWords_2016_Jul_13_1346.txt","4767",1,91,"gith-2.wav","G","K","G","z",2.30775040668,407.779177821
"1856","1_PhonWords_2016_Jul_13_1346.txt","4767",1,92,"dask-4.wav","D","T","D","z",2.89241904812,412.02057404
"1857","1_PhonWords_2016_Jul_13_1346.txt","4767",1,93,"dask-3.wav","D","T","D","z",1.85731325671,414.141313012
"1858","1_PhonWords_2016_Jul_13_1346.txt","4767",1,94,"dask-7.wav","D","T","T","m",1.64852738206,416.055116883
"1859","1_PhonWords_2016_Jul_13_1346.txt","4767",1,95,"dask-5.wav","D","T","T","m",1.60664492159,417.917144691
"1860","1_PhonWords_2016_Jul_13_1346.txt","4767",1,96,"dask-6.wav","D","T","T","m",1.71256895748,419.882617813
"1861","1_PhonWords_2016_Jul_13_1346.txt","4767",1,97,"dask-1.wav","D","T","D","z",1.54713468312,421.693018564
"1862","1_PhonWords_2016_Jul_13_1346.txt","4767",1,98,"dask-2.wav","D","T","D","z",2.74458404339,424.692979412
"1863","1_PhonWords_2016_Jul_13_1346.txt","4767",1,99,"giss-1.wav","G","K","G","z",2.18200685654,428.175766148
"1864","1_PhonWords_2016_Jul_13_1346.txt","4767",1,100,"giss-6.wav","G","K","K","m",1.82977667172,430.261937949
"1865","1_PhonWords_2016_Jul_13_1346.txt","4767",1,101,"giss-4.wav","G","K","G","z",2.13540680346,432.659204779
"1866","1_PhonWords_2016_Jul_13_1346.txt","4767",1,102,"giss-3.wav","G","K","G","z",1.7940782829,434.710270789
"1867","1_PhonWords_2016_Jul_13_1346.txt","4767",1,103,"giss-5.wav","G","K","K","m",1.943036524,436.917184603
"1868","1_PhonWords_2016_Jul_13_1346.txt","4767",1,104,"giss-2.wav","G","K","G","z",1.79223130993,438.968910491
"1869","1_PhonWords_2016_Jul_13_1346.txt","4767",1,105,"giss-7.wav","G","K","K","m",2.06827110169,441.2964386
"1870","1_PhonWords_2016_Jul_13_1346.txt","4767",1,106,"dash-2.wav","T","D","D","m",2.49013737682,445.072234548
"1871","1_PhonWords_2016_Jul_13_1346.txt","4767",1,107,"dash-4.wav","T","D","D","m",2.89276875288,448.227508381
"1872","1_PhonWords_2016_Jul_13_1346.txt","4767",1,108,"dash-5.wav","T","D","D","m",3.46544708416,451.951622915
"1873","1_PhonWords_2016_Jul_13_1346.txt","4767",1,109,"dash-6.wav","T","D","T","z",2.3891867504,454.606783283
"1874","1_PhonWords_2016_Jul_13_1346.txt","4767",1,110,"dash-1.wav","T","D","D","m",2.52599275275,457.399961456
"1875","1_PhonWords_2016_Jul_13_1346.txt","4767",1,111,"dash-7.wav","T","D","T","z",1.81273312855,459.469156615
"1876","1_PhonWords_2016_Jul_13_1346.txt","4767",1,112,"dash-3.wav","T","D","T","z",1.72748348303,461.451929857
"1877","1_PhonWords_2016_Jul_13_1346.txt","4767",1,113,"gift-2.wav","G","K","G","z",1.39050118392,464.141327076
"1878","1_PhonWords_2016_Jul_13_1346.txt","4767",1,114,"gift-7.wav","G","K","K","m",1.90319603495,466.296413132
"1879","1_PhonWords_2016_Jul_13_1346.txt","4767",1,115,"gift-6.wav","G","K","K","m",1.76405765407,468.313616323
"1880","1_PhonWords_2016_Jul_13_1346.txt","4767",1,116,"gift-4.wav","G","K","K","m",1.71491273923,470.279195117
"1881","1_PhonWords_2016_Jul_13_1346.txt","4767",1,117,"gift-3.wav","G","K","G","z",1.70128565899,472.244749203
"1882","1_PhonWords_2016_Jul_13_1346.txt","4767",1,118,"gift-5.wav","G","K","G","z",1.68760916393,474.19300545
"1883","1_PhonWords_2016_Jul_13_1346.txt","4767",1,119,"gift-1.wav","G","K","G","z",4.82718961709,479.279220584
"1884","1_PhonWords_2016_Jul_13_1346.txt","4767",1,120,"dath-5.wav","T","D","T","z",1.93841205933,482.503308701
"1885","1_PhonWords_2016_Jul_13_1346.txt","4767",1,121,"dath-2.wav","T","D","D","m",2.08476538036,484.848176841
"1886","1_PhonWords_2016_Jul_13_1346.txt","4767",1,122,"dath-6.wav","T","D","T","z",1.70785364555,486.813670869
"1887","1_PhonWords_2016_Jul_13_1346.txt","4767",1,123,"dath-7.wav","T","D","T","z",2.06235272973,489.141342661
"1888","1_PhonWords_2016_Jul_13_1346.txt","4767",1,124,"dath-1.wav","T","D","D","m",1.67852824484,491.072289665
"1889","1_PhonWords_2016_Jul_13_1346.txt","4767",1,125,"dath-3.wav","T","D","D","m",2.69152471633,494.020569099
"1890","1_PhonWords_2016_Jul_13_1346.txt","4767",1,126,"dath-4.wav","T","D","T","z",1.62320496002,495.899891325
"1891","1_PhonWords_2016_Jul_27_1246.txt","5141",1,1,"gift-3.wav","K","G","K","z",1.93780653803,133.705621237
"1892","1_PhonWords_2016_Jul_27_1246.txt","5141",1,2,"gift-2.wav","K","G","G","m",2.00409610646,135.96403097
"1893","1_PhonWords_2016_Jul_27_1246.txt","5141",1,3,"gift-4.wav","K","G","G","m",2.03365489695,138.257383046
"1894","1_PhonWords_2016_Jul_27_1246.txt","5141",1,4,"gift-7.wav","K","G","K","z",1.55627071858,140.067640113
"1895","1_PhonWords_2016_Jul_27_1246.txt","5141",1,5,"gift-6.wav","K","G","K","z",2.20196967376,142.532899041
"1896","1_PhonWords_2016_Jul_27_1246.txt","5141",1,6,"gift-1.wav","K","G","K","z",1.73665600954,144.533121787
"1897","1_PhonWords_2016_Jul_27_1246.txt","5141",1,7,"gift-5.wav","K","G","K","z",1.6323702643,146.429238963
"1898","1_PhonWords_2016_Jul_27_1246.txt","5141",1,8,"giss-2.wav","G","K","K","m",3.28506597445,151.015976184
"1899","1_PhonWords_2016_Jul_27_1246.txt","5141",1,9,"giss-3.wav","G","K","K","m",3.53328637661,154.809133831
